,RECIPE_ID,IRDNT_NM,GROUP,SUBGROUP
102,47,"['파인애플', '목이버섯', '소금', '식초', '간장', '청주', '설탕', '대구살', '마늘', '후춧가루', '육수', '계란', '식용유', '생강즙', '토마토케첩', '피망', '양파', '당근']","['당류', '어패류 및 기타 수산물', '조미료류', '버섯류', '과실류', '육류', '주류', '채소류', '난류', '유지류']","['파인애플', '목이버섯', '소금', '식초', '간장', '청주', '설탕', '소고기', '마늘', '생강', '토마토 소스', '대구', '달걀', '혼합식물성유', '후추', '피망', '양파', '당근']"
103,49,"['소금', '레드와인', '소고기', '월계수잎', '후춧가루', '토마토케찹', '통마늘', '육수', '계란', '밀가루', '식용유', '돼지고기', '버터', '빵가루', '양파', '당근']","['곡류 및 그 제품', '조미료류', '육류', '주류', '채소류', '난류', '유지류']","['소금', '밀', '소고기', '마늘', '월계수', '돼지고기', '토마토 소스', '버터', '달걀', '혼합식물성유', '후추', '포도주', '양파', '당근']"
104,53,"['배추김치', '소금', '소고기', '마늘', '두부', '청국장', '파', '무']","['조미료류', '육류', '조리가공품류', '두류', '채소류']","['소금', '소고기', '마늘', '두부', '청국장', '파', '무', '김치']"
105,54,"['배추김치', '소금', '고춧가루', '마늘', '후춧가루', '식용유', '계란', '돼지고기', '바지락', '파', '순두부', '양파']","['어패류 및 기타 수산물', '조미료류', '육류', '두류', '채소류', '난류', '유지류']","['소금', '고춧가루', '마늘', '두부', '돼지고기', '바지락', '파', '달걀', '혼합식물성유', '후추', '양파', '김치']"
106,55,"['소금', '고추', '고춧가루', '마늘', '생강', '두부', '애호박', '동태', '파', '무']","['어패류 및 기타 수산물', '두류', '조미료류', '채소류']","['호박', '소금', '고추', '고춧가루', '마늘', '생강', '두부', '명태', '파', '무']"
107,57,"['흰콩', '소금', '간장', '고춧가루', '마늘', '돼지고기', '식용유', '파', '참기름', '배춧잎']","['조미료류', '육류', '두류', '채소류', '유지류']","['소금', '간장', '배추', '고춧가루', '마늘', '돼지고기', '콩(대두)', '파', '참기름', '혼합식물성유']"
108,58,"['콩나물', '소금', '고추', '마늘', '후춧가루', '두부', '통북어', '계란', '참기름', '파']","['조미료류', '수산가공품', '두류', '채소류', '난류', '유지류']","['콩나물', '소금', '고추', '마늘', '두부', '참기름', '파', '달걀', '후추', '명태-포(북어)']"
109,61,"['토마토', '해파리', '소금', '오이', '간장', '식초', '설탕', '게맛살', '마늘', '육수', '참기름']","['당류', '어패류 및 기타 수산물', '조미료류', '육류', '채소류', '유지류']","['토마토', '해파리', '소금', '오이', '간장', '식초', '설탕', '소고기', '마늘', '게맛살', '참기름']"
110,62,"['배', '갓', '소금', '배추', '설탕', '미나리', '마늘', '고춧가루', '생강', '파', '무', '멸치젓']","['당류', '어패류 및 기타 수산물', '조미료류', '과실류', '채소류']","['배', '갓', '소금', '배추', '설탕', '미나리', '마늘', '고춧가루', '생강', '파', '무', '멸치젓']"
111,63,"['소금', '고추', '열무', '마늘', '생강', '밀가루', '풋배추', '파']","['곡류 및 그 제품', '조미료류', '채소류']","['밀', '소금', '고추', '배추', '열무', '마늘', '생강', '파']"
112,64,"['소금', '오이', '간장', '청주', '설탕', '고춧가루', '마늘', '생강', '파', '부추']","['당류', '주류', '조미료류', '채소류']","['소금', '오이', '간장', '청주', '설탕', '고춧가루', '마늘', '생강', '파', '부추']"
113,65,"['소금', '고추', '배추', '고춧가루', '미나리', '마늘', '생강', '파', '무']","['조미료류', '채소류']","['소금', '고추', '배추', '고춧가루', '미나리', '마늘', '생강', '파', '무']"
114,66,"['소금', '설탕', '고춧가루', '마늘', '생강', '새우젓', '파', '쌀', '멸치젓', '총각무']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '설탕', '고춧가루', '마늘', '생강', '새우젓', '파', '멥쌀', '멸치젓', '총각무']"
115,67,"['갓', '소금', '설탕', '미나리', '마늘', '고춧가루', '새우젓', '굴', '파', '무']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류']","['갓', '소금', '설탕', '미나리', '마늘', '고춧가루', '새우젓', '굴', '파', '무']"
116,68,"['갓', '소금', '고추', '마늘', '파', '무']","['조미료류', '채소류']","['갓', '소금', '고추', '마늘', '파', '무']"
117,69,"['갓', '소금', '고춧가루', '마늘', '생강', '밀가루', '파', '무', '멸치젓']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류']","['갓', '밀', '소금', '고춧가루', '마늘', '생강', '파', '무', '멸치젓']"
118,71,"['소금', '간장', '고춧가루', '마늘', '후춧가루', '생강', '돼지고기', '감자', '파', '술']","['조미료류', '육류', '감자 및 전분류', '주류', '채소류']","['소금', '간장', '고춧가루', '마늘', '생강', '돼지고기', '감자', '파', '맛술', '후추']"
119,73,"['소금', '간장', '고춧가루', '조기', '마늘', '생강', '파', '무', '양파']","['어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '간장', '고춧가루', '마늘', '생강', '파', '무', '조기(참조기)', '양파']"
120,74,"['콩나물', '명란', '소금', '고추', '간장', '설탕', '소고기', '마늘', '고춧가루', '후춧가루', '청주', '파', '무', '쑥갓']","['당류', '어패류 및 기타 수산물', '조미료류', '육류', '주류', '채소류']","['콩나물', '소금', '고추', '간장', '설탕', '소고기', '마늘', '고춧가루', '청주', '명태젓', '파', '무', '쑥갓', '후추']"
121,76,"['곤약', '소금', '식초', '간장', '청주', '소고기', '팽이버섯', '파', '무', '배춧잎', '국수', '표고버섯', '다시마', '쑥갓', '느타리버섯', '어묵', '양파', '당근']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '해조류', '감자 및 전분류', '주류', '채소류']","['소금', '식초', '간장', '청주', '소고기', '배추', '곤약(구약나물)', '파', '무', '쑥갓', '국수', '표고버섯', '다시마', '느타리버섯', '팽이버섯', '어묵', '양파', '당근']"
122,78,"['소금', '고추', '간장', '설탕', '소고기', '마늘', '낙지', '두부', '식용유', '계란', '밀가루', '파', '참기름', '쑥갓', '표고버섯', '새우']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '두류', '채소류', '난류', '유지류']","['소금', '밀', '고추', '간장', '설탕', '소고기', '마늘', '낙지', '두부', '파', '참기름', '쑥갓', '달걀', '표고버섯', '혼합식물성유', '새우']"
123,83,"['도가니', '소금', '간장', '소고기', '고춧가루', '마늘', '생강', '파', '후추']","['육류', '조미료류', '채소류']","['소금', '간장', '소고기', '고춧가루', '마늘', '생강', '파', '후추']"
124,86,"['소금', '고추', '설탕', '고춧가루', '마늘', '생강', '부추', '멸치젓']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '고추', '설탕', '고춧가루', '마늘', '생강', '부추', '멸치젓']"
125,87,"['소금', '고춧가루', '설탕', '마늘', '생강', '파', '까나리액젓']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '고춧가루', '설탕', '마늘', '생강', '까나리젓', '파']"
126,94,"['조갯살', '소금', '홍합', '식용유', '밀가루', '계란', '굴', '파', '쌀']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류', '난류', '유지류']","['밀', '소금', '홍합', '굴', '파', '달걀', '혼합식물성유', '멥쌀', '조개']"
127,95,"['소금', '오이', '고추', '마늘', '파', '참기름']","['유지류', '조미료류', '채소류']","['소금', '오이', '고추', '마늘', '파', '참기름']"
128,96,"['소금', '모시조개', '마늘', '파', '된장', '냉이', '다시마']","['어패류 및 기타 수산물', '조미료류', '채소류', '해조류']","['소금', '마늘', '파', '된장', '냉이', '다시마', '조개']"
129,97,"['소금', '마늘', '후춧가루', '식용유', '계란', '파', '다시마']","['조미료류', '해조류', '채소류', '난류', '유지류']","['소금', '마늘', '파', '달걀', '다시마', '후추', '혼합식물성유']"
130,99,"['소금', '간장', '배추', '설탕', '고춧가루', '마늘', '생강', '통깨', '새우젓', '파', '참기름']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류', '견과류 및 종실류', '유지류']","['소금', '간장', '배추', '설탕', '고춧가루', '마늘', '생강', '새우젓', '파', '참기름', '참깨']"
131,103,"['마늘종', '소금', '간장', '소고기', '마늘', '후춧가루', '식용유', '생강즙', '참기름', '죽순', '술']","['조미료류', '육류', '주류', '채소류', '유지류']","['마늘종', '소금', '간장', '소고기', '마늘', '생강', '참기름', '죽순', '맛술', '혼합식물성유', '후추']"
132,104,"['소금', '식초', '간장', '식용유', '밀가루', '애호박', '계란', '쑥갓']","['곡류 및 그 제품', '조미료류', '채소류', '난류', '유지류']","['호박', '소금', '밀', '간장', '식초', '쑥갓', '달걀', '혼합식물성유']"
133,108,"['소금', '고추', '밀가루', '계란', '부추']","['채소류', '곡류 및 그 제품', '조미료류', '난류']","['소금', '밀', '고추', '달걀', '부추']"
134,110,"['참치', '식초', '소금', '문어', '고추', '설탕', '오징어', '쌀', '새우']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '식초', '문어', '고추', '설탕', '오징어', '가다랑어', '새우', '멥쌀']"
135,113,"['호박', '소금', '고추', '간장', '설탕', '고춧가루', '낙지', '생강즙', '참기름', '파', '양파']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류', '유지류']","['호박', '소금', '고추', '간장', '설탕', '고춧가루', '낙지', '생강', '참기름', '파', '양파']"
136,114,"['배추김치', '소금', '마늘', '두부', '파', '참기름', '깻잎']","['유지류', '조미료류', '채소류', '두류']","['소금', '마늘', '두부', '파', '참기름', '김치', '들깻잎']"
137,118,"['소금', '후춧가루', '돼지고기', '계란', '식용유', '밥', '파', '표고버섯', '양파', '당근']","['곡류 및 그 제품', '조미료류', '버섯류', '육류', '채소류', '난류', '유지류']","['소금', '멥쌀밥', '돼지고기', '파', '달걀', '표고버섯', '후추', '혼합식물성유', '양파', '당근']"
138,120,"['치커리', '소금', '간장', '게맛살', '미나리', '계란', '와사비', '무', '맛술', '국수', '다시물', '새우']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '해조류', '채소류', '난류']","['고추냉이', '치커리', '소금', '간장', '게맛살', '미나리', '무', '맛술', '국수', '달걀', '다시마', '새우']"
139,121,"['소금', '간장', '청주', '설탕', '생강', '파', '꽁치']","['당류', '어패류 및 기타 수산물', '조미료류', '주류', '채소류']","['소금', '간장', '청주', '설탕', '생강', '파', '꽁치']"
140,122,"['흰후춧가루', '소금', '간장', '고추', '설탕', '감자', '식용유', '참기름']","['당류', '조미료류', '감자 및 전분류', '채소류', '유지류']","['소금', '간장', '고추', '설탕', '감자', '참기름', '혼합식물성유', '후추']"
141,123,"['소금', '간장', '청주', '굵은파', '마늘', '후춧가루', '생강', '돼지고기', '식용유', '가는파', '참기름', '양파']","['조미료류', '육류', '주류', '채소류', '유지류']","['소금', '간장', '청주', '마늘', '생강', '돼지고기', '참기름', '파', '혼합식물성유', '후추', '양파']"
142,125,"['소금', '간장', '청주', '설탕', '고추', '생강', '식용유', '고등어']","['당류', '어패류 및 기타 수산물', '조미료류', '주류', '채소류', '유지류']","['소금', '간장', '청주', '설탕', '고추', '생강', '혼합식물성유', '고등어']"
